sales_order_number,uom,part_group,short_description,long_description,order_quantity,quantity_shipped,base_price,extended_price
35580,EA,LVSLS,ST7242 PLATE THROUGH FLOOR PAN,ST7242 PLATE THROUGH FLOOR PAN,10,10,64.94,649.4
35580,EA,LVSLS,ST7243 PLATE THROUGH FLOOR FRONT_30.125,ST7243 PLATE THROUGH FLOOR FRONT_30.125,10,10,10.7,107
35581,EA,LVSLS,53220 70401 FENDER (NOT GEN SPECIFIC),53220 70401 FENDER (NOT GEN SPECIFIC),25,0,38.29,957.25
35581,EA,LVSLS,53220 71600 PDS750 fenders,53220 71600 PDS750 fenders,2,0,101.08,202.16
35582,EA,LVSLS,"20263324-1 - 3/4"" HR PLATE",NA,5,5,28.12,140.6
35605,EA,LVSLS,4005-1565-10S3-BLK,4005-1565-10S3-BLK - REAR PILLAR (RIGHT),20,0,115.69,2313.8
35607,EA,LVSLS,630135,PLATE; SIDEWALL; SHEAVE,2,2,148.35,296.7
35607,EA,LVSLS,630131,PLATE; GUSSET,7,7,8.22,57.54
35608,EA,LVSLS,95001411  STRIKER ROUTE STAR,95001411  STRIKER ROUTE STAR,50,50,0.82,41
35588,EA,LVSLS,208542122109,FRAME 208542122109,80,80,12.1,968
35588,EA,LVSLS,208542122115,PLATE 208542122115,40,40,2.56,102.4
35588,EA,LVSLS,208542141103,208542141103 FRAME,40,40,15.87,634.8
35588,EA,LVSLS,208542141114,PLATE 208542141114,40,40,1.47,58.8
35588,EA,LVSLS,208542141115,208-54-21411-15 PLATE,40,40,2.94,117.6
35588,EA,LVSLS,208544393208,208544393208,40,40,9.85,394
35588,EA,LVSLS,208544393210,208544393210,40,40,8.74,349.6
35588,EA,LVSLS,208544393211,208544393211,40,40,8.02,320.8
35588,EA,LVSLS,208544393212,208544393212,40,40,5.1,204
35588,EA,LVSLS,208542122120,PLATE 208542122120,160,160,0.84,134.4
35588,EA,LVSLS,208544393216,PLATE 208544393216,600,600,0.36,216
35588,EA,LVSLS,208544393218,208544393218,40,40,5.25,210
35588,EA,LVSLS,208544393219,208544393219,40,40,4.66,186.4
35588,EA,LVSLS,208544393220,208544393220,40,40,12.99,519.6
35589,EA,LVSLS,0003-9165-0010,0003-9165-0010 ECONOMIZER INNER CASING LXH-250/300,20,0,52.55,1051
35591,EA,LVSLS,4005-1580-20S3-BLK,4005-1580-20S3-BLK - SIDE BAR,20,0,89.94,1798.8
35593,EA,LVSLS,ENCL117221 SL-20FL PLATE B,PURCHASING SL-20FL PLATE B PLASMA CUT,100,100,33.99,3399
35593,EA,LVSLS,ENCL 117231 SL-30FL PLATE B,NA,100,100,52.14,5214
35588,EA,LVSLS,208542141106,PLATE 208542141106,80,80,4.4,352
35594,EA,LVSLS,105-098 SPGP-18X24-881  **etch**,105-098 SPGP-18X24-881  **etch**,40,40,35.11,1404.4
35594,EA,LVSLS,105-099 SPP-3030-881,105-099 SPP-3030-881,18,0,40.92,736.56
35596,EA,LVSLS,417-001-639,INNER BUFFER MOUNT -L&R,3,3,24.42,73.26
35609,EA,LVSLS,315845 PFC BEARING MOUNT PLATE,315845 PFC BEARING MOUNT PLATE,2,2,116.82,233.64
35609,EA,LVSLS,315846,315846 PFC; BEARING MOUNT END PLATE,2,2,90.14,180.28
35609,EA,RVSLS,304308,"FAB; STL; BAR_RND; 
SHEAVE_PIN; ZINC",25,25,37.85,946.25
35610,EA,LVSLS,91686,91686 LASER CUT 810.DXF MTLWRX SUPPLIED 3/16 HRPO 48 X 96,600,600,4.33,2598
35610,EA,LVSLS,91874,LASER CUT USING 002919-004.DXF ON .062 5052 ALUM,43,43,2.32,99.76
35588,EA,LVSLS,208542141110,PLATE 208542141110,80,80,1,80
35588,EA,LVSLS,208544393204,PLATE 208544393204,80,80,5,400
35588,EA,LVSLS,208544393209,208544393209,40,40,8.94,357.6
35590,EA,LVSLS,4005-1580-20S3-BLK,4005-1580-20S3-BLK - SIDE BAR,25,0,89.94,2248.5
35592,EA,LVSLS,2H07742001 PLATE FLAT UPRIGHT PROTOCOL,2H07742001 PLATE FLAT UPRIGHT PROTOCOL,50,50,11.61,580.5
35593,EA,LVSLS,ENCL9664,DOOR CLOSER BRACKET ,250,250,2.83,707.5
35593,EA,LVSLS,ENCL 117211 SL-14FL PLATE B,NA,100,100,21.32,2132
35593,EA,LVSLS,ENCL117241 SL-55FL PLATE B,PURCHASING SL-55FL PLATE B PLASMA CUT,64,64,83.7,5356.8
35594,EA,LVSLS,110-091 NOVA-REACT-BRKT-SINGLE-REV2 REACTOR BRACKE,110-091 NOVA-REACT-BRKT-SINGLE-REV2 REACTOR BRACKET,40,0,82.12,3284.8
35594,EA,LVSLS,150-004 SP-1813-WMG PUSHBUTTON PLATE,SP-1813-WMG PUSHBUTTON PLATE,50,50,42.61,2130.5
35595,EA,LVSLS,14120028300,Support Base,5,5,8,40
35598,EA,LVSLS,4044-9167-0010 ECO. MIDDLE INNER CASING CAP,4044-9167-0010 ECO. MIDDLE INNER CASING CAP,16,16,18.59,297.44
35599,EA,LVSLS,3009-8880-08S3 Silver,3009-8880-08S3 Silver,30,0,70.12,2103.6
35601,EA,LVSLS,0003-9182-0010,ECONOMIZER CHIMNEY PLATE WELDMENT,15,0,239.94,3599.1
35602,EA,LVSLS,3009-9023-10S3-BLK,PILLAR FRONT,20,0,172.05,3441
35604,EA,LVSLS,4044-9167-0010 ECO. MIDDLE INNER CASING CAP,4044-9167-0010 ECO. MIDDLE INNER CASING CAP,16,0,18.59,297.44
35606,EA,LVSLS,4005-1565-10S3-BLK,4005-1565-10S3-BLK - REAR PILLAR (RIGHT),20,0,115.69,2313.8
35608,EA,LVSLS,190105411 BRKT SHLF STL X 5.77 X 7.29 RH,190105411 BRKT SHLF STL .188 GRADE 50,1200,1162,5.79,6948
35618,EA,LVSLS,"GD-F.3X3.5-007 FLAT, 1/4'' X 3 1/2'' - 7''","GD-F.3X3.5-007 FLAT, 1/4'' X 3 1/2'' - 7''",1000,1000,1.55,1550
35618,EA,LVSLS,"SHIM.125-23 SHIM, 1/8"" (11GA) 5""X8""-(4) 5/8 HOLES","SHIM.125-23 SHIM, 1/8"" (11GA) 5""X8""-(4) 5/8 HOLES",1000,1000,1.88,1880
35619,EA,LVSLS,"SHIM.125-23 SHIM, 1/8"" (11GA) 5""X8""-(4) 5/8 HOLES","SHIM.125-23 SHIM, 1/8"" (11GA) 5""X8""-(4) 5/8 HOLES",1000,0,1.88,1880
35621,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,160,160,3.11,497.6
35621,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',160,160,76.51,12241.6
35621,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,160,76.51,12241.6
35611,EA,LVSLS,105-006 C-BOX BREAKER PANEL FLAT,105-006 CCWGR-SP-7-18-18,50,50,42.81,2140.5
35611,EA,LVSLS,DUAL F19 FILLER,DUAL F19 FILLER 115-007,50,50,2.72,136
35612,EA,LVSLS,110-093 INTERLOCK BRACKET 12 GA G90 GALV,110-093 INTERLOCK BRACKET 12 GA G90 GALV,30,30,3.49,104.7
35612,EA,LVSLS,110-106 CAP BRACKET 3 CAP SINGLE PHASE,110-106 CAP BRACKET 3 CAP SINGLE PHASE ,40,40,10.28,411.2
35612,EA,LVSLS,"120-235 ENCLOSURE ACCESSORY, WELLWORX-HMI-CLIP","120-235 ENCLOSURE ACCESSORY, WELLWORX-HMI-CLIP",60,60,3.43,205.8
35614,EA,LVSLS,137147408 (PLATED PART),137147408 -BRKT BLKH STKR (PLATED PART) ,136,136,6.93,942.48
35616,EA,LVSLS,900-1849,900-1849 Mounting Bracket,210,0,2.23,468.3
35617,EA,LVSLS,91765,91765  LASER CUT USING 029R-21.DXF ON .125 THICK ALUMINUM,102,102,2.46,250.92
35611,EA,LVSLS,105-085 E4H-TOP-COVER-PLT COVER PLATE **etch**,105-085 E4H-TOP-COVER-PLT COVER PLATE **etch**,40,40,10.71,428.4
35611,EA,LVSLS,105-173-FAI 12GA GALV 13.52 X 18.17 BREAKER PANEL,105-173-FAI 12GA GALV 13.52 X 18.17 BREAKER PANEL,10,10,16.08,160.8
35611,EA,LVSLS,110-017 NLA FR8 SLIDE RH,NA,30,30,17.66,529.8
35611,EA,LVSLS,115-002 FR11-REAR-EXHAUST-REV3 TOP EXHAUST DUCT,115-002 FR11-REAR-EXHAUST-REV3 TOP EXHAUST DUCT,50,50,27.39,1369.5
35612,EA,LVSLS,es-p45x13-REV1,105-097 es-p45x13-881,20,20,38.25,765
35612,EA,LVSLS,"105-110 PANEL, GLAND PLATE D4H-PARALLEL, BOTTOM 21","105-110 PANEL, GLAND PLATE D4H-PARALLEL, BOTTOM 21 HOLES ",50,50,12.89,644.5
35612,EA,LVSLS,"105-111 PANEL, GLAND PLATE D4H-PARALLEL, BOTTOM, #","105-111 PANEL, GLAND PLATE D4H-PARALLEL, BOTTOM. #9 HOLES
DRAWING: 105-111-408-GP-BOT-KEL-DEF",50,50,9.77,488.5
35612,EA,LVSLS,110-029 SPI-CONTROL-BRACKET,110-029 SPI-CONTROL-BRACKET,20,20,12.88,257.6
35612,EA,LVSLS,110-090 OUTPUT-STANDOFF 24P OUTPUT BRKT,110-090 OUTPUT-STANDOFF 24P OUTPUT BRKT,30,30,28.75,862.5
35624,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,160,0,3.11,497.6
35624,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',160,0,76.51,12241.6
35624,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35625,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,80,0,3.11,248.8
35625,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',160,0,76.51,12241.6
35625,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35612,EA,LVSLS,115-001 FR10-EXHAUST-VENT-ASSEM-REV3 FR 10 VENT,115-001 FR10-EXHAUST-VENT-ASSEM-REV3 FR 10 VENT,30,30,28.26,847.8
35612,EA,LVSLS,"150-081 WINDOW KIT PLATE, SP-1814-WELLWORX HMI PLT","150-081 WINDOW KIT PLATE, SP-1814-WELLWORX HMI PLATE",60,60,51.8,3108
35613,EA,LVSLS,REPAIR KIT FOR BROKEN WELD STUDS,REPAIR KIT FOR BROKEN WELD STUDS,20,20,1,20
35615,EA,LVSLS,229147511 HSG STKR STL11GAX5.88X5.95L/R YL DICHR,229147511 HSG STKR STL11GAX5.88X5.95L/R YL DICHR,10,10,5.78,57.8
35617,EA,LVSLS,91686,91686 LASER CUT 810.DXF MTLWRX SUPPLIED 3/16 HRPO 48 X 96,600,600,4.33,2598
35618,EA,LVSLS,KP-SP-6,"KICK PLATE SPLICE CLIP 6"" LONG",25,25,4.59,114.75
35620,EA,LVSLS,609387 WMT; STORAGE; TAPERED CONE,609387 WMT; STORAGE; TAPERED CONE,10,0,137.67,1376.7
35671,EA,LVSLS,LOT CHARGE - LASER CUT .25 HRPO PARTS,"LOT CHARGE - LASER CUT .25 HRPO PARTS

120 PCS - PT000754
8 PCS - 6741-ALMP
8 PCS - 6741-AMS
8 PCS - 6732-BP
66 PCS - 74A102
4 PCS - 75A0104-01
5 PCS - 75A0702-02
2 PCS - 75C0105
3 PCS - 70F5000-03-24",1,1,1339.62,1339.62
35622,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,160,0,3.11,497.6
35626,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,80,0,3.11,248.8
35626,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',160,0,76.51,12241.6
35626,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35631,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35633,EA,LVSLS,0708506 PANEL-CONT PLATE TOP,0708506 PANEL-CONT PLATE TOP,10,10,20.65,206.5
35633,EA,LVSLS,2H07745001 UPRIGHT SHORT LH,2H07745001 UPRIGHT SHORT LH,35,35,14.11,493.85
35622,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',320,2,76.51,24483.2
35622,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,2,76.51,12241.6
35623,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,80,0,3.11,248.8
35623,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',320,0,76.51,24483.2
35623,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35627,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,80,0,3.11,248.8
35627,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',160,0,76.51,12241.6
35627,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35628,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,80,0,3.11,248.8
35628,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',160,0,76.51,12241.6
35628,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35629,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,80,0,3.11,248.8
35629,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',160,0,76.51,12241.6
35629,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35630,EA,LVSLS,100698068,COIL: RHINO-4F - MANIFOLD - COVER PLATE,80,0,3.11,248.8
35630,EA,LVSLS,100707158,CHASSIS: RHINO-4F - SIDE PLATE 'A',160,0,76.51,12241.6
35630,EA,LVSLS,100707225,CHASSIS: RHINO-4F - SIDE PLATE 'B',160,0,76.51,12241.6
35632,EA,LVSLS,Serial Panel Back Assembly,Serial Panel Back Assembly,10,10,27.32,273.2
35633,EA,LVSLS,2H07744001 CORNER-SHORT RH,2H07744001 CORNER-SHORT RH,35,35,14.11,493.85
35633,EA,LVSLS,0370354001 BRACKET-RETAINER ISO,0370354001 BRACKET-RETAINER ISO,500,500,0.66,330
35633,EA,LVSLS,0417591 BRACKET-PLATE STL .1875,0417591 BRACKET-PLATE STL .1875,50,50,14.25,712.5
35634,EA,LVSLS,ST233 ANGLE TUNNEL SLIDER MOUNT_29.25,ST233 ANGLE TUNNEL SLIDER MOUNT_29.25,15,15,40.36,605.4
35635,EA,LVSLS,91919,"LASER CUT 1072134.DXF FROM .250"" 5052 ALUM - CUST SUPPLIED",26,26,7.27,189.02
35638,EA,LVSLS,"BL-1011-MOD CLIP, ANGLE LOCK, FORMED","BL-1011-MOD CLIP, ANGLE LOCK, FORMED",392,392,3.28,1285.76
35639,EA,LVSLS,"MS-402 MS-3"" EXTENDED BEAM BASE","MS-402 MS-3"" EXTENDED BEAM BASE",200,0,9.25,1850
35672,EA,LVSLS,SM38251 OS,NA,4,4,136.77,547.08
35672,EA,LVSLS,SM38263 OS,NA,36,36,41.53,1495.08
35673,EA,LVSLS,229147509 SLD STKR KYLS STL.25X3.69X4.08 YL DICHR,229147509 SLD STKR KYLS STL.25X3.69X4.08 YL DICHR,20,20,4.38,87.6
35673,EA,LVSLS,229147511 HSG STKR STL11GAX5.88X5.95L/R YL DICHR,229147511 HSG STKR STL11GAX5.88X5.95L/R YL DICHR,10,10,5.78,57.8
35674,EA,LVSLS,4550,Laser cut using 4550.dxf on .063 thick 304SS,510,510,1.21,617.1
35675,EA,LVSLS,SETTLESTOP WALL BRACE BRACKET ANG MS-501,SETTLESTOP WALL BRACE BRACKET ANG MS-501,120,0,33.3,3996
35636,EA,LVSLS,FP-10X10X.31-.88,"FOOTPAD, 5/16"" X 10"" X 10"", (4) 7/8"" HOLES",45,45,11.11,499.95
35675,EA,LVSLS,"MS-402 MS-3"" EXTENDED BEAM BASE","MS-402 MS-3"" EXTENDED BEAM BASE",120,0,9.25,1110
35678,EA,LVSLS,Formed Bracket/Channel,Formed Bracket/Channel,100,0,0,0
35693,EA,LVSLS,FDMAGBRKT4448,F022-0001,40,40,5.99,239.6
35695,EA,LVSLS,002027423 BRKT SHFT (COATED PART),002027423 BRKT SHFT (COATED PART) ,200,200,5.77,1154
35695,EA,LVSLS,137147403 SLD STKR SEE DOOR REAR (PLATED PART),137147403 SLD STKR SEE DOOR REAR (PLATED PART) ,110,0,3.45,379.5
35695,EA,LVSLS,190105411 BRKT SHLF STL X 5.77 X 7.29 RH,"190105411 BRKT SHLF STL .188 GRADE 50

Order Canceled",480,0,5.79,2779.2
35695,EA,LVSLS,218078401 ANG ATCH RH,218078401 ANG ATCH RH,50,50,9.89,494.5
35637,EA,LVSLS,CFAB-18923,"cover, power entry, flat",100,100,5.73,573
35638,EA,LVSLS,BL-1012 BASE CLIP RETAINER,BL-1012 BASE CLIP RETAINER,392,392,1.59,623.28
35638,EA,LVSLS,FREIGHT,LOT CHARGE,1,1,230,230
35639,EA,LVSLS,SETTLESTOP WALL BRACE BRACKET ANG MS-501,SETTLESTOP WALL BRACE BRACKET ANG MS-501,200,0,33.3,6660
35640,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,320,320,13.99,4476.8
35641,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,160,160,13.99,2238.4
35641,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,480,480,1.51,724.8
35642,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,160,160,13.99,2238.4
35642,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,480,480,1.51,724.8
35643,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,160,0,13.99,2238.4
35643,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,480,0,1.51,724.8
35648,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,80,0,13.99,1119.2
35648,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,320,0,1.51,483.2
35649,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,80,0,13.99,1119.2
35649,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,320,0,1.51,483.2
35644,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,160,0,13.99,2238.4
35644,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,480,0,1.51,724.8
35645,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,160,0,13.99,2238.4
35645,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,480,0,1.51,724.8
35646,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,160,0,13.99,2238.4
35646,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,480,0,1.51,724.8
35647,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,160,0,13.99,2238.4
35647,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,480,0,1.51,724.8
35650,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,80,0,13.99,1119.2
35650,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,320,0,1.51,483.2
35651,EA,LVSLS,100707381,CHASSIS: RHINO-4F - GUIDE ROD FIXING PLATE,80,0,13.99,1119.2
35651,EA,LVSLS,100707714,CHASSIS: RHINO-4F - TOP CORNER PLATE,320,0,1.51,483.2
35653,EA,LVSLS,3394 DOOR LEFT,3394 DOOR LEFT,15,15,207.64,3114.6
35694,EA,LVSLS,YT446109  TANK SHELL BOT 26.09 58.22 .250,YT446109  TANK SHELL BOT 26.09 58.22 .250,20,0,104.78,2095.6
35652,EA,LVSLS,SIDELOAD DISPLAY SUPPORT CLIP,SIDELOAD DISPLAY SUPPORT CLIP,500,500,5,2500
35653,EA,LVSLS,3394 DOOR RIGHT,3394 DOOR RIGHT,15,15,207.64,3114.6
35676,EA,LVSLS,YT442113 TANK SHELL TOP 26.35 57.83 .250,YT442113 TANK SHELL TOP 26.35 57.83 .250,30,0,104.41,3132.3
35695,EA,LVSLS,95001411  STRIKER ROUTE STAR,95001411  STRIKER ROUTE STAR,102,0,0.82,83.64
35695,EA,LVSLS,190105412 BRKT SHLF STL  X 5.89 X 7.29 LH,190105412 BRKT SHLF STL .188 GRADE 50 ,836,39,5.79,4840.44
35695,EA,LVSLS,218078400 ANG ATCH LH,218078400 ANG ATCH LH,50,50,9.89,494.5
35698,EA,LVSLS,100921696_1,XV2 LEG TIE 3600 LA11 B,40,0,207.49,8299.6
35699,EA,LVSLS,100921696_1,XV2 LEG TIE 3600 LA11 B,40,0,207.49,8299.6
35654,EA,LVSLS,FDMAGBRKT4448,F022-0001,60,60,5.99,359.4
35655,EA,LVSLS,FDD1504896SGN3T-BLK 3 TIER SIGN,FDD1504896SGN3T-BLK 3 TIER SIGN,6,6,43.93,263.58
35656,EA,LVSLS,100921696_1,XV2 LEG TIE 3600 LA11 B,20,20,207.49,4149.8
35657,EA,LVSLS,07006195,"SPLASH GUARD, 211/212 LD LH",40,40,29.61,1184.4
35657,EA,LVSLS,07006196,"SPLASH GUARD, 211/212 LD RH",40,40,29.61,1184.4
35657,EA,LVSLS,0724138,"0724138 CHANNEL, HYD. TANK MTG.",21,21,4.53,95.13
35657,EA,LVSLS,0730175,PLATE -PIVOT PIN KEEPER -GEN 3    0730175,25,0,11.27,281.75
35657,EA,LVSLS,64304C,AUTOGRIP II HOSE CLAMP    64304C,70,70,1.69,118.3
35658,EA,LVSLS,RSD-1 RAILING SADDLE CLIP,RSD-1 RAILING SADDLE CLIP,750,750,0.83,622.5
35658,EA,LVSLS,"HC-135-1010 CAP, 10 GA.X10X10","HC-135-1010 CAP, 10 GA.X10X10",50,50,6.13,306.5
35658,EA,LVSLS,"HC-135-0808 CAP, 10 GA. x 8 x 8","HC-135-0808 CAP, 10 GA. x 8 x 8",25,25,2.27,56.75
35658,EA,LVSLS,KP-CR-6,"KICK PLATE CORNER CLIP 6"" LONG ",100,100,2.78,278
35658,EA,LVSLS,KP-SP-6,"KICK PLATE SPLICE CLIP 6"" LONG",100,100,2.06,206
35658,EA,LVSLS,HBP-625-1010-4H-625,NA,10,10,36.13,361.3
35658,EA,LVSLS,HBP-625-1212-4H-625,"BP 5/8""X12X12 4 HOLE 5/8"" DIA",10,10,64.34,643.4
35660,EA,LVSLS,YT449216 SIDEFRAME LIFTING BAR,YT449216 SIDEFRAME LIFTING BAR,15,0,15.44,231.6
35662,EA,LVSLS,0365849 PAN DRAIN 3W HRPO 10GA,0365849 PAN DRAIN 3W HRPO 10GA,50,50,64.57,3228.5
35662,EA,LVSLS,0708545 BASE-3 WIDE VERT,0708545 BASE-3 WIDE VERT,100,100,66.08,6608
35659,EA,LVSLS,444120  TANK SHELL TOP 26.73 29.48 .25,444120  TANK SHELL TOP 26.73 29.48 .25,30,0,62.43,1872.9
35661,EA,LVSLS,YT449224 SIDEFRAME LIFTING BAR 2.06 10.33 .625,YT449224 SIDEFRAME LIFTING BAR 2.06 10.33 .625 ,15,0,14.9,223.5
35662,EA,LVSLS,0365851000 CORNER-LEG 80'',0365851000 CORNER-LEG 80'',100,100,22.61,2261
35663,EA,LVSLS,ACPF3048 3'' 7 GA COL PROT-FRMD-48'',ACPF3048 3'' 7 GA COL PROT-FRMD-48'',10,10,14.65,146.5
35664,EA,LVSLS,BM-1013 (BL-1013) BRM CLIP (PN-CC101),BM-1013 (BL-1013) BRM CLIP (PN-CC101),392,382,3.46,1356.32
35704,EA,LVSLS,"105-256 PANEL, EB400 CONTROL","105-256 PANEL, EB400 CONTROL",1,1,160.88,160.88
35704,EA,LVSLS,"110-238 BRACKET, EB400 A FRAME HMI","110-238 BRACKET, EB400 A FRAME HMI",1,1,79.29,79.29
35704,EA,LVSLS,"110-239 BRACKET, EB400 A FRAME HINGE","110-239 BRACKET, EB400 A FRAME HINGE",1,1,74.73,74.73
35664,EA,LVSLS,BM-1014 (BL-1014) BRM LOCK CLIP RETAINER,BM-1014 (BL-1014) BRM LOCK CLIP RETAINER,392,392,2.39,936.88
35664,EA,LVSLS,FREIGHT CHARGE,FREIGHT CHARGE,1,1,275,275
35666,EA,LVSLS,LOT CHARGE - LASER CUT .375 HRPO PARTS ,"LOT CHARGE - LASER CUT .375 HRPO PARTS 

10 pcs - 412-000-586
10 pcs - 417-001-199
12 pcs - 417-001-296
10 pcs - 417-001-298
10 pcs - 417-001-307
10 pcs - 418-000-843
10 pcs - 418-000-844
10 pcs - 418-000-849
5 pcs - 418-000-852
5 pcs - 418-000-853
5 pcs - 418-000-856
6 pcs - 418-000-881
5 pcs - 418-000-925
10 pcs - 410-000-431
10 pcs - 417-001-639 **formed by MWS**
24 pcs - 10C0101-02
48 pcs - 10C0101-03
36 pcs - 10C0101-04
12 pcs - 10C0101-05
24 pcs - 10C0101-06
24 pcs - 10C0104-01
24 pcs - 10C0104-02
3 pcs - 70F5000-05-24
132 pcs - 74C0004-02
10 pcs - 75A0101-01
20 pcs - 75A0101-05
5 pcs - 75A0102-02
4 pcs - 75A0103-02
24 pcs - SNAFOT07-01
3 PCS - SNASTK169









",1,1,4922.5,4922.5
35667,EA,LVSLS,LOT CHARGE - LASER CUT .75 HR PARTS,"LOT CHARGE - LASER CUT .75 HR PARTS

4 PCS - 75A0201-01
5 PCS - 75A0701-02
5 PCS - 75A0704",1,1,766.25,766.25
35665,EA,LVSLS,LOT CHARGE - LASER CUT 7GA HRPO PARTS,"LOT CHARGE - LASER CUT 7GA HRPO PARTS

100 PCS - 417-001-218
10 PCS - 417-001-231
10 PCS - 417-001-237
10 PCS - 417-001-299
10 PCS - 417-001-638
5 PCS - 417-001-642
5 PCS - 417-001-643
5 PCS - 417-001-644
5 PCS - 417-001-649
5 PCS - 417-001-650
10 PCS - 418-000-827
10 PCS - 418-000-832
10 PCS - 418-000-840
10 PCS - 418-000-841
10 PCS - 418-000-842
5 PCS - 418-000-847
5 PCS - 418-000-871
10 PCS - 418-000-912
5 PCS - 418-000-934
5 PCS - 418-000-935


",1,1,2322,2322
35668,EA,LVSLS,137147404 GDE ANG STKR (PLATED PART),137147404 GDE ANG STKR (PLATED PART) ,360,360,8.18,2944.8
35669,EA,LVSLS,LOT CHARGE - EXPEDITE FEE FOR PLATER ,"LOT CHARGE - LOT CHARGE FOR PLATER
PO 11388986",1,1,150,150
35695,EA,LVSLS,237147204 STKR LAT BHD WLDMT,237147204 STKR LAT BHD WLDMT,50,0,17.48,874
35696,EA,LVSLS,100921696_1,XV2 LEG TIE 3600 LA11 B,40,40,207.49,8299.6
35697,EA,LVSLS,100921696_1,XV2 LEG TIE 3600 LA11 B,40,0,207.49,8299.6
